"Valuation Date","Last Movement Date",Organization,"Last Material Receipt Date","Org Warehouse",Locator,"Item Category","Item No","C_UOM_ID","On Hand Qty","C_Currency_ID","Moving Average Price","Price Value","C_Currency_ID_To","Current Price","Price Value","AD_Client_ID"
"31-01-2023","31-01-2023","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A280KKEZ",PCS,"14,875",USD,"0.061","907.375",VND,"1,435.94","21,359,607.5","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A281KKEZ",PCS,"51,225",USD,"0.0196","1,004.01",VND,"461.384","23,634,395.4","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","SAS_AirCleaner","09-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A284KKEZ",PCS,"1,574",USD,"0.0855","134.577",VND,"2,012.67","3,167,942.58","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","SAS_AirCleaner","20-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A285KKEZ",PCS,"3,463",USD,"0.1097","379.8911",VND,"2,582.338","8,942,636.494","SHARP Manufacturing Vietnam"
"31-01-2023","15-01-2023","SAS_AirCleaner","29-09-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A287KKEZ",PCS,924,USD,"0.0778","71.8872",VND,"1,831.412","1,692,224.688","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A289KKEZ",PCS,"7,336",USD,"0.0748","548.7328",VND,"1,760.792","12,917,170.112","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","03-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A290KKEZ",PCS,591,USD,"0.0451","26.6541",VND,"1,061.654","627,437.514","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","10-10-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A291KKEZ",PCS,"9,631",USD,"0.0417","401.6127",VND,"981.618","9,453,962.958","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","03-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A294KKEZ",PCS,"3,707",USD,"0.0369","136.7883",VND,"868.626","3,219,996.582","SHARP Manufacturing Vietnam"
"31-01-2023","09-01-2023","SAS_AirCleaner","28-07-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A295KKEZ",PCS,948,USD,"0.039","36.972",VND,"918.06","870,320.88","SHARP Manufacturing Vietnam"
"31-01-2023","09-01-2023","SAS_AirCleaner","12-08-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A296KKEZ",PCS,"1,936",USD,"0.0465","90.024",VND,"1,094.61","2,119,164.96","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner",,"SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A298KKEZ",PCS,102,USD,"0.0836","8.5272",VND,"1,967.944","200,730.288","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","09-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A301KKEZ",PCS,"1,372",USD,"0.598","820.456",VND,"14,076.92","19,313,534.24","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","09-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A302KKEZ",PCS,"1,351",USD,"0.3457","467.0407",VND,"8,137.778","10,994,138.078","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","09-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A304KKEZ",PCS,"1,989",USD,"0.0677","134.6553",VND,"1,593.658","3,169,785.762","SHARP Manufacturing Vietnam"
"31-01-2023","09-01-2023","SAS_AirCleaner","04-08-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A305KKEZ",PCS,120,USD,"0.0829","9.948",VND,"1,951.466","234,175.92","SHARP Manufacturing Vietnam"
"31-01-2023","09-01-2023","SAS_AirCleaner","04-08-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A306KKEZ",PCS,"2,370",USD,"0.0444","105.228",VND,"1,045.176","2,477,067.12","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A307KKEZ",PCS,354,USD,"0.0389","13.7706",VND,"915.706","324,159.924","SHARP Manufacturing Vietnam"
"31-01-2023","09-01-2023","SAS_AirCleaner","09-09-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A309KKEZ",PCS,"3,109",USD,"0.1823","566.7707",VND,"4,291.342","13,341,782.278","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","28-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A310KKEZ",PCS,"1,020",USD,"0.1016","103.632",VND,"2,391.664","2,439,497.28","SHARP Manufacturing Vietnam"
"31-01-2023","07-01-2023","SAS_AirCleaner","09-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A315KKEZ",PCS,"10,247",USD,"0.0363","371.9661",VND,"854.502","8,756,081.994","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","09-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PCUS-A316KKEZ",PCS,"5,762",USD,"0.0354","203.9748",VND,"833.316","4,801,566.792","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","17-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PDUC-A106KKFA",PCS,306,USD,"0.8469","259.1514",USD,"0.8469","259.1514","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","SAS_AirCleaner","07-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PDUC-A107KKFA",PCS,347,USD,"0.2097","72.7659",USD,"0.2097","72.7659","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","02-08-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PDUC-A110KKFA",PCS,1,USD,"1.275","1.275",USD,"1.275","1.275","SHARP Manufacturing Vietnam"
"31-01-2023","12-09-2022","SAS_AirCleaner","22-01-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PDUC-A112KKFA",PCS,17,USD,"1.7714","30.1138",USD,"1.7714","30.1138","SHARP Manufacturing Vietnam"
"31-01-2023","12-09-2022","SAS_AirCleaner","22-01-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PDUC-A113KKFA",PCS,17,USD,"1.5795","26.8515",USD,"1.5795","26.8515","SHARP Manufacturing Vietnam"
"31-01-2023","13-01-2023","SAS_AirCleaner","13-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PDUC-A114KKFA",PCS,"3,360",USD,"0.3597","1,208.592",VND,"8,467.338","28,450,255.68","SHARP Manufacturing Vietnam"
"31-01-2023","13-01-2023","SAS_AirCleaner","13-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PDUC-A115KKFA",PCS,"3,699",USD,"0.2968","1,097.8632",VND,"6,986.672","25,843,699.728","SHARP Manufacturing Vietnam"
"31-01-2023","13-01-2023","SAS_AirCleaner","13-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PDUC-A116KKFA",PCS,"3,255",USD,"0.2095","681.9225",VND,"4,931.63","16,052,455.65","SHARP Manufacturing Vietnam"
"31-01-2023","13-01-2023","SAS_AirCleaner","13-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PDUC-A117KKFA",PCS,"3,482",USD,"0.5068","1,764.6776",VND,"11,930.072","41,540,510.704","SHARP Manufacturing Vietnam"
"31-01-2023","12-09-2022","SAS_AirCleaner","15-02-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A321KKEZ",PCS,638,USD,"12.96","8,268.48",USD,"12.96","8,268.48","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","13-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A350KKEZ",PCS,"1,866",USD,"6.0918","11,367.2988",USD,"6.0918","11,367.2988","SHARP Manufacturing Vietnam"
"31-01-2023","09-01-2023","SAS_AirCleaner","07-10-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A356KKEZ",PCS,"3,038",USD,"10.0897","30,652.5086",USD,"10.0897","30,652.5086","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_AirCleaner","26-10-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A389KKEZ",PCS,930,USD,"2.9226","2,718.018",USD,"2.9226","2,718.018","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","17-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A426KKEZ",PCS,"4,723",USD,"1.744","8,236.912",USD,"1.744","8,236.912","SHARP Manufacturing Vietnam"
"31-01-2023","09-12-2022","SAS_AirCleaner","02-08-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A427KKEZ",PCS,"1,341",USD,"3.97","5,323.77",USD,"3.97","5,323.77","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","SAS_AirCleaner","03-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A434KKEZ",PCS,851,USD,"4.3019","3,660.9169",USD,"4.3019","3,660.9169","SHARP Manufacturing Vietnam"
"31-01-2023","07-01-2023","SAS_AirCleaner","29-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A442KKEZ",PCS,"10,447",USD,"5.12","53,488.64",USD,"5.12","53,488.64","SHARP Manufacturing Vietnam"
"31-01-2023","09-01-2023","SAS_AirCleaner","17-06-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A456KKEZ",PCS,"1,937",USD,"5.65","10,944.05",USD,"5.65","10,944.05","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","27-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A457KKEZ",PCS,"6,739",USD,"4.48","30,190.72",USD,"4.48","30,190.72","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","12-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A465KKEZ",PCS,991,USD,"7.4588","7,391.6708",USD,"7.4588","7,391.6708","SHARP Manufacturing Vietnam"
"31-01-2023","07-01-2023","SAS_AirCleaner","29-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A468KKEZ",PCS,"11,289",USD,"1.9237","21,716.6493",USD,"1.9237","21,716.6493","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_AirCleaner","20-01-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A479KKEZ",PCS,507,USD,"3.83","1,941.81",USD,"3.83","1,941.81","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","06-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A489KKEZ",PCS,"8,390",USD,"3.4095","28,605.705",USD,"3.4095","28,605.705","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","17-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A493KKEZ",PCS,"13,757",USD,"3.6805","50,632.6385",USD,"3.6805","50,632.6385","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","29-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A505KKEZ",PCS,"17,944",USD,"2.98","53,473.12",USD,"2.98","53,473.12","SHARP Manufacturing Vietnam"
"31-01-2023","12-09-2022","SAS_AirCleaner","25-06-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A510KKEZ",PCS,"1,637",USD,"8.07","13,210.59",USD,"8.07","13,210.59","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","16-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A511KKEZ",PCS,"2,209",USD,"4.51","9,962.59",USD,"4.51","9,962.59","SHARP Manufacturing Vietnam"
"31-01-2023","13-01-2023","SAS_AirCleaner","13-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A521KKEZ",PCS,320,USD,"15.86","5,075.2",USD,"15.86","5,075.2","SHARP Manufacturing Vietnam"
"31-01-2023","29-10-2022","SAS_AirCleaner","29-10-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A522KKEZ",PCS,300,USD,"19.52","5,856.0",USD,"19.52","5,856.0","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","30-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A533KKEZ",PCS,"22,818",USD,"2.75","62,749.5",USD,"2.75","62,749.5","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","05-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A544KKEZ",PCS,"2,640",USD,"0.0474","125.136",VND,"1,115.796","2,945,701.44","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A545KKEZ",PCS,992,USD,"0.0245","24.304",VND,"576.73","572,116.16","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","17-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A556KKEZ",PCS,"1,255",USD,"2.45","3,074.75",USD,"2.45","3,074.75","SHARP Manufacturing Vietnam"
"31-01-2023","27-01-2023","SAS_AirCleaner","27-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFIL-A557KKEZ",PCS,"3,180",USD,"8.36","26,584.8",USD,"8.36","26,584.8","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner",,"SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Semi-finished goods)","PFIL-A560KKKZ",PCS,"11,218",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","13-05-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Non Purchase goods)","PFLO-A020KKFA",PCS,"4,525",USD,"0.058","262.45",USD,"0.058","262.45","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","05-05-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Non Purchase goods)","PFLO-A021KKFA",PCS,825,USD,"0.058","47.85",USD,"0.058","47.85","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","13-05-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Non Purchase goods)","PFLO-A027KKFA",PCS,598,USD,"0.20","119.6",USD,"0.2","119.6","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","27-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFLO-A041KKFA",PCS,"9,395",USD,"0.0265","248.9675",VND,"623.81","5,860,694.95","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","26-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PFLO-A042KKFA",PCS,34,USD,"0.0439","1.4926",USD,"0.0439","1.4926","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","17-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFLO-A042KKFB",PCS,"1,504",USD,"0.0456","68.5824",USD,"0.0456","68.5824","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","11-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PFLO-A043KKFA",PCS,"4,781",USD,"0.0243","116.1783",USD,"0.0243","116.1783","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","10-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PFLO-A043KKFZ",PCS,"2,777",USD,"0.0229","63.5933",USD,"0.0229","63.5933","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","25-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFLO-A045KKFA",PCS,"11,636",USD,"0.1195","1,390.502",USD,"0.1195","1,390.502","SHARP Manufacturing Vietnam"
"31-01-2023","07-01-2023","SAS_AirCleaner","07-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PFLO-A047KKFZ",PCS,465,USD,"0.0533","24.7845",VND,"1,254.682","583,427.13","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","17-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PFLO-A052KKFA",PCS,"3,886",USD,"0.026","101.036",VND,"612.04","2,378,387.44","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","12-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",PGIDMA089KKFA,PCS,439,USD,"0.1946","85.4294",USD,"0.1946","85.4294","SHARP Manufacturing Vietnam"
"31-01-2023","09-01-2023","SAS_AirCleaner","05-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",PGIDMA092KKFA,PCS,11,USD,"0.5805","6.3855",VND,"13,664.97","150,314.67","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","29-11-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",PGIDMA093KKFA,PCS,1,USD,"0.8328","0.8328",USD,"0.8328","0.8328","SHARP Manufacturing Vietnam"
"31-01-2023","13-01-2023","SAS_AirCleaner","13-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",PGIDMA094KKFA,PCS,"3,083",USD,"0.3778","1,164.7574",VND,"8,893.412","27,418,389.196","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","05-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PGUM-A108KKEZ",PCS,"6,626",USD,"0.0308","204.0808",VND,"725.032","4,804,062.032","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","23-07-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PGUM-A110KKEZ",PCS,327,USD,"0.2273","74.3271",USD,"0.2273","74.3271","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","SAS_AirCleaner","18-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",PGUMRA009KKEZ,PCS,"5,282",USD,"0.0455","240.331",USD,"0.0455","240.331","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","05-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PHOK-A065KKFA",PCS,174,USD,"0.0459","7.9866",VND,"1,080.486","188,004.564","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","05-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PHOK-A066KKFA",PCS,12,USD,"0.0522","0.6264",VND,"1,228.788","14,745.456","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","05-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PHOK-A067KKFZ",PCS,78,USD,"0.0211","1.6458",VND,"496.694","38,742.132","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","05-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PHOK-A068KKFA",PCS,44,USD,"0.0388","1.7072",VND,"913.352","40,187.488","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","05-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PHOK-A069KKFA",PCS,47,USD,"0.0515","2.4205",VND,"1,212.31","56,978.57","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","08-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",PMAGFA010KKEZ,PCS,"245,558",USD,"0.0513","12,597.1254",USD,"0.0513","12,597.1254","SHARP Manufacturing Vietnam"
"31-01-2023","13-01-2023","SAS_AirCleaner","17-08-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",PMAGFA013KKEZ,PCS,1,USD,"0.841","0.841",VND,"19,797.14","19,797.14","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","17-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",PMAGFA015KKEZ,PCS,"7,586",USD,"0.4016","3,046.5376",VND,"9,453.664","71,715,495.104","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","29-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PNET-A067KKKZ",PCS,"7,933",USD,"2.66","21,101.78",USD,"2.66","21,101.78","SHARP Manufacturing Vietnam"
"31-01-2023","17-01-2023","SAS_AirCleaner","17-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PNET-A071KKKZ",PCS,102,USD,"3.66","373.32",USD,"3.66","373.32","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","10-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PNET-A088KKEZ",PCS,"1,375",USD,"1.4348","1,972.85",VND,"33,775.192","46,440,889.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","PPLT-A038KKWZ",PCS,"10,999",USD,"0.0203","223.2797",VND,"477.862","5,256,004.138","SHARP Manufacturing Vietnam"
"31-01-2023","07-01-2023","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",PREFLA004KKFA,PCS,616,USD,"0.2623","161.5768",USD,"0.2623","161.5768","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","05-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","PSEL-A160KKEZ",PCS,"13,824",USD,"0.0399","551.5776",USD,"0.0399","551.5776","SHARP Manufacturing Vietnam"
